美食,酒店,购物,生活服务,丽人,旅游景点,休闲娱乐,运动健身,教育培训,文化传媒,医疗,汽车服务,交通设施,金融,房地产,公司企业,政府机构,出入口,自然地物,道路,门址,绿地,行政区划,地铁线路,公交线路,行政地标,商圈,铁路,其他线要素,水系,纬度,经度,急救中心
57,32,511,46,10,2,15,5,16,1,8,133,45,10,69,484,22,48,0,7,0,0,1,0,0,4,0,0,0,0,28.09773751524981,113.01825966279745,0
37,8,57,19,11,0,9,6,33,0,13,26,25,1,53,54,12,40,0,4,0,0,0,0,0,1,0,0,0,0,28.09773751524981,113.02841313917003,0
49,16,72,34,22,3,13,8,19,1,20,11,27,5,62,38,31,36,0,4,0,0,0,0,0,5,0,0,0,0,28.09773751524981,113.0385666155426,0
24,6,51,23,17,0,6,3,13,0,8,2,8,3,47,11,3,9,0,1,0,0,0,0,0,3,0,0,0,0,28.09773751524981,113.04872009191519,0
35,5,48,19,11,1,12,3,18,0,6,8,14,0,16,16,11,12,0,1,0,0,0,0,0,5,0,0,0,0,28.09773751524981,113.05887356828777,0
2,0,2,4,0,0,0,0,1,0,0,0,16,0,3,6,1,7,0,5,0,0,0,0,0,6,0,0,0,0,28.09773751524981,113.06902704466034,0
20,0,15,5,5,0,5,0,8,0,4,7,3,1,11,4,5,4,0,1,0,0,0,0,0,2,0,0,0,0,28.09773751524981,113.07918052103292,0
1,0,7,2,0,0,1,0,1,0,1,1,4,0,4,5,1,2,0,0,0,0,0,0,0,4,0,0,0,0,28.09773751524981,113.0893339974055,0
2,0,3,1,0,0,1,0,0,0,0,7,0,0,1,9,0,1,0,0,0,0,0,0,0,3,0,0,0,0,28.09773751524981,113.09948747377808,0
0,0,4,1,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,28.09773751524981,113.10964095015066,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,28.09773751524981,113.11979442652324,0
2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,28.09773751524981,113.12994790289582,0
0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,28.09773751524981,113.1401013792684,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,7,0,0,0,0,28.09773751524981,113.15025485564098,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,28.09773751524981,113.16040833201356,0
1,0,13,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,28.09773751524981,113.17056180838614,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,28.09773751524981,113.18071528475872,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,28.09773751524981,113.1908687611313,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,28.09773751524981,113.20102223750388,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,28.09773751524981,113.21117571387646,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,28.09773751524981,113.22132919024904,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,28.09773751524981,113.23148266662162,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,28.09773751524981,113.2416361429942,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,28.09773751524981,113.25178961936678,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,28.09773751524981,113.26194309573935,0
3,2,2,1,1,1,2,0,0,1,0,1,3,0,0,1,3,0,0,0,0,0,0,0,0,5,0,0,0,0,28.10676085544792,112.75426927711038,0
0,0,0,0,0,0,0,0,1,0,0,1,9,0,0,1,0,1,0,1,0,0,0,0,0,6,0,0,0,0,28.10676085544792,112.76442275348296,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28.10676085544792,112.77457622985554,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,28.10676085544792,112.78472970622812,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,28.10676085544792,112.7948831826007,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.10676085544792,112.80503665897328,0
0,0,1,2,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,28.10676085544792,112.81519013534586,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,28.10676085544792,112.82534361171844,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.10676085544792,112.83549708809102,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,28.10676085544792,112.8456505644636,0
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,28.10676085544792,112.85580404083618,0
0,0,1,1,0,1,1,0,0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,6,0,0,0,0,28.10676085544792,112.86595751720876,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,28.10676085544792,112.87611099358134,0
1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,28.10676085544792,112.88626446995391,0
1,0,0,0,0,0,0,0,1,0,0,1,7,0,0,4,0,0,1,1,0,0,0,0,1,6,0,0,0,0,28.10676085544792,112.8964179463265,0
0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,28.10676085544792,112.90657142269907,0
0,0,1,1,0,0,0,0,4,0,0,0,1,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28.10676085544792,112.91672489907165,0
3,0,1,2,0,0,0,0,3,0,0,2,6,0,1,6,3,3,0,1,0,0,0,0,0,4,0,0,0,0,28.10676085544792,112.92687837544423,0
0,1,4,2,0,0,1,2,1,0,0,2,6,1,1,7,5,2,0,2,0,0,0,1,0,5,0,0,0,0,28.10676085544792,112.93703185181681,0
2,0,1,0,0,0,0,0,0,0,0,3,6,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,28.10676085544792,112.94718532818939,0
10,0,3,2,0,1,2,0,0,0,0,0,6,0,0,6,3,3,0,1,0,0,0,0,0,4,0,0,0,0,28.10676085544792,112.95733880456197,0
8,2,19,6,1,0,4,0,4,0,10,1,12,2,4,38,7,5,0,1,0,0,0,0,0,2,0,0,0,0,28.10676085544792,112.96749228093455,0
13,1,32,9,1,0,1,1,17,1,6,4,10,0,25,9,7,13,0,1,0,0,0,0,0,3,0,0,0,0,28.10676085544792,112.97764575730713,0
18,1,30,13,4,2,4,3,11,1,7,4,24,0,49,29,22,30,0,5,0,0,0,0,0,3,0,0,0,0,28.10676085544792,112.98779923367971,0
28,3,67,27,13,3,6,5,26,2,12,27,33,5,78,44,33,35,0,2,1,0,0,0,0,2,0,0,0,0,28.10676085544792,112.99795271005229,0
64,10,90,33,25,0,14,5,17,0,23,16,35,3,73,47,19,42,0,4,0,0,0,0,0,3,0,0,0,0,28.10676085544792,113.00810618642487,0
166,92,301,66,43,2,54,4,16,2,31,19,64,19,60,93,41,35,0,10,0,0,0,0,4,4,0,0,0,0,28.10676085544792,113.01825966279745,0
95,39,136,46,21,10,59,1,12,1,20,43,24,4,34,39,5,14,0,3,0,0,1,0,0,1,0,0,0,0,28.10676085544792,113.02841313917003,0
12,0,131,5,0,8,1,1,5,2,1,1,10,0,4,68,3,16,0,3,0,1,0,0,0,0,0,0,0,0,28.10676085544792,113.0385666155426,0
62,5,82,32,14,1,10,8,23,1,14,6,17,5,61,34,22,18,0,2,0,0,0,0,0,3,0,0,0,0,28.10676085544792,113.04872009191519,0
9,0,18,1,1,0,5,2,8,0,2,0,1,0,17,13,1,10,0,0,0,0,0,0,0,2,0,0,0,0,28.10676085544792,113.05887356828777,0
0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,28.10676085544792,113.06902704466034,0
1,0,51,9,0,0,0,0,1,0,0,0,3,0,3,4,2,1,0,0,1,0,0,0,0,3,0,0,0,0,28.10676085544792,113.07918052103292,0
17,0,112,3,0,0,3,0,0,0,1,2,1,0,1,16,0,2,0,3,0,0,0,0,0,5,0,0,0,0,28.10676085544792,113.0893339974055,0
0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,13,0,1,0,0,0,0,0,0,0,5,0,0,0,0,28.10676085544792,113.09948747377808,0
0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,11,0,0,1,0,0,0,0,0,0,3,0,0,0,0,28.10676085544792,113.10964095015066,0
2,0,11,0,0,0,1,0,0,1,0,1,0,0,0,16,0,0,0,2,0,0,0,0,0,6,0,0,0,0,28.10676085544792,113.11979442652324,0
2,2,6,7,0,2,0,0,0,0,0,0,2,0,2,6,2,1,0,1,0,0,0,0,0,9,0,0,0,0,28.10676085544792,113.12994790289582,0
1,0,9,1,0,1,2,0,1,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,6,0,0,0,0,28.10676085544792,113.1401013792684,0
0,1,2,2,0,0,1,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,4,0,0,0,0,28.10676085544792,113.15025485564098,0
4,0,7,2,0,0,1,0,2,0,0,0,5,0,0,5,0,2,0,0,0,0,0,0,0,4,0,0,0,0,28.10676085544792,113.16040833201356,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,28.10676085544792,113.17056180838614,0
1,1,3,1,0,0,1,0,0,0,0,1,5,0,0,6,1,0,0,0,0,0,0,0,0,4,0,0,0,0,28.10676085544792,113.18071528475872,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,28.10676085544792,113.1908687611313,0
0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,28.10676085544792,113.20102223750388,0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,28.10676085544792,113.21117571387646,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,28.10676085544792,113.22132919024904,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,28.10676085544792,113.23148266662162,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,28.10676085544792,113.2416361429942,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,28.10676085544792,113.25178961936678,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,28.10676085544792,113.26194309573935,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,28.115784195646025,112.75426927711038,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,28.115784195646025,112.76442275348296,0
0,0,2,0,0,0,0,0,3,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,28.115784195646025,112.77457622985554,0
2,0,1,0,0,0,1,0,1,0,0,4,3,0,0,2,9,2,1,0,0,0,1,0,0,4,0,0,0,0,28.115784195646025,112.78472970622812,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28.115784195646025,112.7948831826007,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28.115784195646025,112.80503665897328,0
3,0,4,0,0,0,0,0,1,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,28.115784195646025,112.81519013534586,0
8,1,18,3,4,0,3,0,3,1,3,5,3,0,0,3,4,0,0,2,0,0,0,0,0,3,0,0,0,0,28.115784195646025,112.82534361171844,0
0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,28.115784195646025,112.83549708809102,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,28.115784195646025,112.8456505644636,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.115784195646025,112.85580404083618,0
0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,28.115784195646025,112.86595751720876,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,28.115784195646025,112.87611099358134,0
2,0,4,3,0,0,0,0,4,0,1,0,1,0,0,80,2,0,0,3,0,0,0,0,0,5,0,0,0,0,28.115784195646025,112.88626446995391,0
1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,28.115784195646025,112.8964179463265,0
0,0,0,1,0,0,1,1,0,0,0,1,4,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,28.115784195646025,112.90657142269907,0
1,0,0,1,0,0,0,0,4,0,0,1,0,0,1,2,3,1,0,1,0,0,0,0,0,3,0,0,0,0,28.115784195646025,112.91672489907165,0
5,1,3,1,3,0,0,0,0,0,2,4,3,0,14,2,2,4,0,2,0,0,0,0,0,5,0,0,0,0,28.115784195646025,112.92687837544423,0
24,5,24,13,3,1,4,3,13,1,10,2,17,1,10,3,8,10,0,1,1,0,0,0,0,2,0,0,0,0,28.115784195646025,112.93703185181681,0
15,3,18,2,2,2,3,3,11,0,4,3,5,0,7,6,2,10,0,2,0,0,0,0,0,1,0,0,0,0,28.115784195646025,112.94718532818939,0
1,0,6,2,2,0,0,0,4,0,1,1,3,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,28.115784195646025,112.95733880456197,0
15,0,31,13,4,2,4,0,6,0,3,9,20,0,26,25,11,11,0,2,0,0,0,0,0,3,0,0,0,0,28.115784195646025,112.96749228093455,0
27,4,26,12,6,0,4,0,9,2,5,3,19,6,48,49,20,22,1,3,0,0,0,0,0,1,0,0,0,0,28.115784195646025,112.97764575730713,0
21,3,22,35,1,7,8,7,14,6,2,2,35,7,26,42,31,48,0,5,0,0,0,0,0,3,0,0,0,0,28.115784195646025,112.98779923367971,0
81,20,160,55,43,4,21,13,26,5,25,7,64,24,87,159,65,87,0,5,0,0,1,0,0,4,0,0,0,0,28.115784195646025,112.99795271005229,0
44,1,106,50,29,1,14,6,35,5,18,18,41,9,91,57,28,51,0,7,0,0,0,0,0,5,0,0,0,0,28.115784195646025,113.00810618642487,0
485,77,915,171,204,5,128,27,95,23,29,24,84,15,90,429,20,115,0,19,0,0,0,0,0,4,0,0,0,0,28.115784195646025,113.01825966279745,0
167,21,809,100,45,0,26,12,16,1,31,45,43,12,94,86,30,45,1,5,0,0,0,0,0,3,0,0,0,0,28.115784195646025,113.02841313917003,0
50,8,41,24,9,10,26,4,23,6,6,13,42,7,37,77,10,57,0,2,0,0,0,0,0,5,0,0,0,0,28.115784195646025,113.0385666155426,0
38,2,65,25,14,0,10,2,4,1,13,35,18,3,53,27,6,27,0,3,0,0,1,0,0,4,0,0,0,0,28.115784195646025,113.04872009191519,0
2,0,3,2,0,0,3,3,2,0,0,1,1,0,2,5,0,1,0,0,0,0,0,0,0,7,0,0,0,0,28.115784195646025,113.05887356828777,0
1,0,1,0,0,1,2,0,3,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,5,0,0,0,0,28.115784195646025,113.06902704466034,0
0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,2,1,0,0,3,0,0,0,0,0,3,0,0,0,0,28.115784195646025,113.07918052103292,0
0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,5,0,1,0,2,0,0,1,0,0,3,0,0,0,0,28.115784195646025,113.0893339974055,0
1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,1,2,0,0,0,0,0,5,0,0,0,0,28.115784195646025,113.09948747377808,0
5,1,26,3,2,0,1,0,1,0,2,2,2,0,0,18,0,1,0,0,0,0,0,0,0,5,0,0,0,0,28.115784195646025,113.10964095015066,0
0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,28.115784195646025,113.11979442652324,0
3,0,14,3,0,1,0,0,0,1,1,7,1,1,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,28.115784195646025,113.12994790289582,0
0,0,9,2,0,0,1,0,0,0,2,2,0,0,0,12,0,0,1,1,0,0,0,0,0,5,0,0,0,0,28.115784195646025,113.1401013792684,0
5,1,9,0,1,0,1,0,2,0,2,5,6,0,1,15,5,0,0,0,0,0,0,0,0,10,0,0,0,0,28.115784195646025,113.15025485564098,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,28.115784195646025,113.16040833201356,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.115784195646025,113.17056180838614,0
0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,2,0,2,0,1,0,0,0,0,0,5,0,0,0,0,28.115784195646025,113.18071528475872,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,6,0,0,0,0,28.115784195646025,113.1908687611313,0
0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,28.115784195646025,113.20102223750388,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.115784195646025,113.21117571387646,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,28.115784195646025,113.22132919024904,0
0,0,2,0,0,0,0,0,2,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,8,0,0,0,0,28.115784195646025,113.23148266662162,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,28.115784195646025,113.2416361429942,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,28.115784195646025,113.25178961936678,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,28.115784195646025,113.26194309573935,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,28.12480753584413,112.75426927711038,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,28.12480753584413,112.76442275348296,0
2,0,1,1,0,1,0,0,7,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,28.12480753584413,112.77457622985554,0
30,10,93,16,11,0,10,3,2,1,13,5,5,2,1,7,11,0,2,0,0,0,0,0,0,1,0,0,0,0,28.12480753584413,112.78472970622812,0
3,0,1,0,0,1,0,0,0,0,0,3,3,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,28.12480753584413,112.7948831826007,0
0,0,3,0,0,0,1,3,0,0,0,0,2,0,0,7,1,0,0,1,0,0,1,0,0,4,0,0,0,0,28.12480753584413,112.80503665897328,0
0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.12480753584413,112.81519013534586,0
0,0,2,1,0,0,1,0,2,0,0,0,4,0,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,0,28.12480753584413,112.82534361171844,0
0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.12480753584413,112.83549708809102,0
0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,28.12480753584413,112.8456505644636,0
2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.12480753584413,112.85580404083618,0
0,0,1,1,0,0,1,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,8,0,0,0,0,28.12480753584413,112.86595751720876,0
1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,15,5,0,0,0,0,0,1,0,0,6,0,0,0,0,28.12480753584413,112.87611099358134,0
0,0,0,2,0,0,0,0,0,0,0,0,6,0,2,22,0,0,0,2,0,0,0,0,0,3,0,0,0,0,28.12480753584413,112.88626446995391,0
9,1,3,5,0,0,0,0,17,0,0,1,12,1,2,46,6,6,1,1,0,0,0,0,1,4,0,0,0,0,28.12480753584413,112.8964179463265,0
6,0,11,2,0,0,2,1,6,0,1,2,7,0,13,10,0,7,0,1,0,0,0,0,0,3,0,0,0,0,28.12480753584413,112.90657142269907,0
0,0,1,1,0,0,1,1,2,0,0,0,1,0,10,8,0,0,0,1,0,0,0,0,0,5,0,0,0,0,28.12480753584413,112.91672489907165,0
1,2,7,2,0,1,0,0,1,0,0,0,5,0,5,10,1,2,0,1,0,0,0,0,0,1,0,0,0,0,28.12480753584413,112.92687837544423,0
11,0,22,9,3,3,11,0,3,0,2,1,8,0,5,5,1,5,0,0,0,0,0,0,0,2,0,0,0,0,28.12480753584413,112.93703185181681,0
100,12,193,72,23,12,24,5,31,2,17,9,27,2,37,21,7,32,0,4,0,0,0,0,0,5,0,0,0,0,28.12480753584413,112.94718532818939,0
11,2,9,4,0,10,1,0,2,1,2,0,11,0,8,10,2,9,0,6,0,0,0,0,0,1,0,0,0,0,28.12480753584413,112.95733880456197,0
5,0,5,9,0,1,1,2,1,0,3,1,10,0,12,9,2,5,0,2,0,0,0,0,1,1,0,0,0,0,28.12480753584413,112.96749228093455,0
106,11,167,52,37,5,19,7,49,2,29,10,18,5,131,26,22,32,0,5,0,0,0,0,0,8,0,0,0,0,28.12480753584413,112.97764575730713,0
8,3,10,5,0,3,1,0,0,1,1,0,9,0,6,8,12,11,0,2,0,0,0,0,0,6,0,0,0,0,28.12480753584413,112.98779923367971,0
71,12,83,54,15,2,18,2,13,5,16,6,53,3,83,58,56,57,0,2,0,0,0,0,0,1,0,0,0,0,28.12480753584413,112.99795271005229,0
116,15,91,43,27,2,17,15,57,4,21,6,50,5,100,74,41,70,1,4,0,0,1,0,0,1,0,0,0,0,28.12480753584413,113.00810618642487,0
208,69,346,65,34,1,35,13,53,4,36,19,47,17,119,196,25,70,1,3,0,0,0,0,0,5,0,0,0,0,28.12480753584413,113.01825966279745,0
79,10,125,35,10,0,6,11,35,4,15,19,26,2,93,39,17,40,1,2,0,0,0,0,1,3,0,0,0,0,28.12480753584413,113.02841313917003,0
37,7,50,31,15,0,5,9,36,3,14,5,17,3,50,42,4,32,0,5,0,0,0,0,0,3,0,0,0,0,28.12480753584413,113.0385666155426,0
44,7,90,33,16,1,10,17,18,1,8,28,29,4,33,74,20,36,0,3,0,0,0,0,1,5,0,0,0,0,28.12480753584413,113.04872009191519,0
21,0,21,9,6,0,2,2,9,9,5,2,17,2,18,11,5,14,0,2,1,0,0,0,1,2,0,0,0,0,28.12480753584413,113.05887356828777,0
1,0,4,1,0,0,0,0,3,2,0,0,4,0,1,20,13,5,0,3,0,0,2,0,0,5,0,0,0,0,28.12480753584413,113.06902704466034,0
2,0,4,5,0,1,1,0,0,0,0,0,3,0,0,4,3,0,0,3,0,0,0,0,0,1,0,0,0,0,28.12480753584413,113.07918052103292,0
4,0,3,8,0,1,0,0,1,0,0,1,5,0,0,6,2,3,0,0,0,0,0,0,0,3,0,0,0,0,28.12480753584413,113.0893339974055,0
2,0,10,0,1,0,1,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,28.12480753584413,113.09948747377808,0
0,0,6,3,0,10,0,0,0,0,0,0,3,0,2,17,0,4,0,0,0,0,0,0,0,3,0,0,0,0,28.12480753584413,113.10964095015066,0
0,0,17,2,0,0,1,0,0,2,1,4,2,0,0,19,6,0,0,0,0,0,0,0,0,5,0,0,0,0,28.12480753584413,113.11979442652324,0
1,0,18,3,1,0,0,0,0,1,0,7,0,0,0,23,0,0,0,1,0,0,0,0,0,4,0,0,0,0,28.12480753584413,113.12994790289582,0
0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,28.12480753584413,113.1401013792684,0
2,1,5,1,1,0,0,0,0,0,0,3,0,0,0,11,2,0,0,0,0,0,0,0,0,8,0,0,0,0,28.12480753584413,113.15025485564098,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,28.12480753584413,113.16040833201356,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,28.12480753584413,113.17056180838614,0
5,0,4,6,0,0,0,0,0,0,0,1,2,0,0,5,0,2,0,1,0,0,0,0,0,6,0,0,0,0,28.12480753584413,113.18071528475872,0
0,0,2,0,0,0,0,0,2,1,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,4,0,0,0,0,28.12480753584413,113.1908687611313,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,28.12480753584413,113.20102223750388,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,28.12480753584413,113.21117571387646,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,28.12480753584413,113.22132919024904,0
0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,6,0,0,0,0,28.12480753584413,113.23148266662162,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,28.12480753584413,113.2416361429942,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,28.12480753584413,113.25178961936678,0
